id_solicitacao,data_solicitacao,idade,renda_mensal,anos_emprego,score_credito,valor_emprestimo,taxa_juros_anual,prazo_meses,finalidade,regiao,situacao_moradia,divida_existente,contas_abertas,atrasos_12m,aprovado,inadimplente
2220,2023-11-11,30.0,39585.55,0,657.0,30500.78,22.25,36,Automóvel,Sudeste,Hipotecada,17915.12,5,1,1,0
2221,2022-02-27,50.0,9361.79,7,626.0,12944.68,22.39,48,Viagem,Sul,Própria,18373.64,7,0,1,0
2222,2024-11-15,44.0,45155.44,7,551.0,25583.29,18.93,48,Educação,Sudeste,Alugada,32806.64,1,1,0,0
2223,2024-05-30,33.0,14270.9,1,563.0,15485.59,22.2,36,Educação,Sudeste,Alugada,52536.19,14,0,0,0
2224,2023-03-23,18.0,4995.9,1,728.0,33288.69,12.99,36,Educação,Centro-Oeste,Própria,31965.64,6,0,1,0
2225,2022-03-07,20.0,29591.45,1,592.0,41430.83,21.93,48,Cartão de crédito,Centro-Oeste,Alugada,14272.89,12,1,1,0
2226,2024-12-03,30.0,10595.54,8,706.0,49879.68,23.47,24,Educação,Centro-Oeste,Hipotecada,68278.99,7,0,1,0
2227,2024-10-08,,16718.36,6,714.0,25754.16,17.96,60,Saúde,Sul,Hipotecada,29199.18,3,0,1,0
2228,2022-08-15,42.0,5827.92,4,681.0,16216.45,19.0,36,Consolidação de dívidas,Sul,Hipotecada,20798.63,8,0,1,0
2229,2024-02-13,31.0,9167.08,1,677.0,13856.94,5.75,36,Saúde,Sudeste,Própria,36182.97,7,1,1,0
2230,2023-11-10,33.0,6320.57,0,568.0,38994.67,26.26,36,Saúde,Nordeste,Alugada,6299.05,6,1,0,0
2231,2023-08-24,35.0,5993.93,0,555.0,45885.83,20.04,60,Cartão de crédito,Nordeste,Própria,39600.94,6,1,0,0
2232,2023-01-14,34.0,14030.93,0,603.0,36301.04,21.46,24,Consolidação de dívidas,Sudeste,Alugada,6231.17,7,1,1,0
2233,2023-12-10,37.0,17736.66,1,765.0,16791.34,19.97,24,Reforma,Norte,Alugada,36881.81,8,1,1,0
2234,2022-11-03,35.0,10164.14,0,746.0,18898.18,20.73,36,Reforma,Nordeste,Hipotecada,53690.89,8,1,1,0
2235,2024-02-18,20.0,6512.14,4,652.0,19614.71,20.31,24,Saúde,Sul,Própria,9125.09,9,1,1,0
2236,2023-05-19,34.0,7058.21,2,740.0,11761.13,26.83,36,Reforma,Sudeste,Hipotecada,27190.5,7,0,1,0
2237,2022-09-25,35.0,16087.77,2,584.0,35457.41,32.85,48,Automóvel,Sudeste,Alugada,31385.08,3,1,1,0
2238,2022-01-08,44.0,14119.97,4,624.0,24848.01,24.51,36,Cartão de crédito,Nordeste,Alugada,42178.21,9,0,1,0
2239,2023-05-23,28.0,16220.6,5,761.0,59060.86,25.48,48,Saúde,Sudeste,Hipotecada,34299.22,7,1,1,1
2240,2023-04-21,37.0,29120.64,5,797.0,15744.25,15.3,36,Viagem,Sul,Hipotecada,26573.57,5,0,1,0
2241,2022-06-13,41.0,17812.84,1,704.0,24805.22,16.68,36,Saúde,Sudeste,Própria,49403.73,4,1,1,0
2242,2023-04-30,34.0,16391.44,8,538.0,13545.06,20.19,60,Consolidação de dívidas,Sudeste,Hipotecada,29070.24,6,0,0,0
2243,2023-07-21,20.0,43667.45,12,744.0,21799.98,21.21,36,Saúde,Sudeste,Própria,13198.89,7,1,1,0
2244,2024-06-23,45.0,11644.72,1,631.0,41515.88,20.25,60,Automóvel,Norte,Própria,5252.32,6,1,1,0
2245,2023-07-13,,43995.28,0,700.0,27739.17,12.21,48,Viagem,Sudeste,Hipotecada,46328.2,4,0,1,0
2246,2022-08-26,38.0,27226.39,11,656.0,15805.41,15.48,36,Educação,Centro-Oeste,Hipotecada,51304.43,6,0,1,0
2247,2023-07-08,36.0,11510.76,12,720.0,11794.18,15.79,36,Saúde,Sul,Alugada,28134.88,5,2,1,0
2248,2024-04-07,19.0,19978.65,0,653.0,22373.67,20.77,48,Viagem,Nordeste,Própria,0.0,3,1,1,0
2249,2023-04-13,42.0,11996.85,0,841.0,30124.2,16.07,60,Reforma,Sul,Hipotecada,15148.05,6,1,1,0
2250,2023-01-21,49.0,6514.61,8,717.0,42238.09,16.78,36,Educação,Norte,Hipotecada,49229.24,6,3,1,0
2251,2024-02-14,25.0,13306.13,1,561.0,17842.53,16.41,24,Automóvel,Sul,Própria,34894.75,6,1,0,0
2252,2024-04-27,48.0,6415.27,12,532.0,17594.43,21.76,48,Consolidação de dívidas,Sul,Outros,0.0,7,0,0,0
2253,2023-01-22,46.0,15010.16,1,533.0,86495.35,25.21,48,Saúde,Nordeste,Hipotecada,34052.91,8,0,0,0
2254,2024-05-26,25.0,19935.15,9,691.0,26548.98,13.21,36,Educação,Sudeste,Alugada,24084.92,5,1,1,0
2255,2022-09-16,32.0,11986.63,0,717.0,45456.6,22.57,36,Saúde,Sudeste,Alugada,40948.03,4,0,1,0
2256,2022-10-10,23.0,14995.1,1,467.0,13411.99,12.57,36,Saúde,Sul,Própria,17112.97,7,1,0,0
2257,2022-02-09,35.0,14871.41,18,735.0,32112.61,21.91,36,Consolidação de dívidas,Sudeste,Alugada,48925.65,11,1,1,0
2258,2023-05-01,40.0,20377.26,1,674.0,40378.48,10.4,24,Consolidação de dívidas,Nordeste,Alugada,20529.59,3,2,1,0
2259,2024-07-17,24.0,13970.98,0,763.0,27771.98,26.29,48,Automóvel,Sul,Hipotecada,0.0,12,2,1,0
2260,2022-08-08,39.0,11414.47,9,582.0,10328.76,16.36,36,Reforma,Centro-Oeste,Alugada,13820.12,6,0,1,0
2261,2024-10-11,41.0,19919.81,0,670.0,16328.56,19.29,48,Automóvel,Norte,Própria,29527.62,5,1,1,1
2262,2024-10-20,41.0,,0,669.0,32927.91,18.68,60,Automóvel,Norte,Hipotecada,27443.33,2,1,1,0
2263,2023-09-05,40.0,4592.69,1,595.0,11170.37,26.15,36,Reforma,Sudeste,Alugada,16284.85,5,0,1,0
2264,2024-07-16,24.0,11213.31,5,561.0,108349.44,14.04,48,Educação,Sudeste,Alugada,0.0,4,0,0,0
2265,2023-11-19,34.0,10315.62,6,715.0,50354.94,17.67,60,Automóvel,Sul,Própria,45739.92,5,0,1,0
2266,2023-09-05,39.0,14381.96,10,666.0,11744.3,18.94,48,Saúde,Centro-Oeste,Própria,54356.51,5,2,1,0
2267,2022-09-17,49.0,13629.55,3,677.0,31081.97,23.85,36,Automóvel,Sudeste,Alugada,7964.76,8,0,1,0
2268,2024-09-16,36.0,5038.28,2,745.0,28049.19,13.44,60,Cartao de credito,Sudeste,Própria,40683.31,5,0,1,0
2269,2024-08-23,39.0,6336.86,2,647.0,48968.06,5.19,48,Educação,Sudeste,Própria,36197.47,3,0,1,0
2270,2023-01-01,27.0,8296.34,9,672.0,6813.65,11.11,36,Reforma,Nordeste,Própria,2483.9,5,4,1,0
2271,2023-06-28,,,6,674.0,29535.83,22.35,48,Saúde,Sudeste,Própria,31715.64,6,0,1,0
2272,2023-10-11,24.0,22854.9,11,676.0,13888.79,18.46,48,Educação,Sudeste,Própria,76229.17,4,0,1,0
2273,2024-03-24,32.0,5991.99,16,551.0,34247.05,17.58,24,Automóvel,Sul,Outros,1167.62,3,1,0,1
2274,2024-11-05,54.0,,1,648.0,14791.19,12.92,60,Educação,Sudeste,Própria,49331.12,2,0,1,0
2275,2023-07-29,32.0,13039.82,3,731.0,57126.69,18.42,60,Consolidação de dívidas,Sudeste,Alugada,-24275.87,2,0,1,0
2276,2024-10-09,39.0,8385.85,4,641.0,31889.37,21.05,36,Automóvel,Sudeste,Hipotecada,19979.51,5,0,1,0
2277,2023-11-01,41.0,,0,616.0,9984.24,17.29,48,Automóvel,Sudeste,Própria,47898.76,8,0,1,1
2278,2022-09-26,26.0,18400.58,0,717.0,6611.24,25.78,36,Cartão de crédito,Norte,Hipotecada,13779.35,7,1,1,0
2279,2024-07-12,32.0,9150.78,10,650.0,35385.84,23.06,24,Automóvel,Sudeste,Alugada,26612.35,3,0,1,0
2280,2022-09-04,41.0,,3,605.0,18357.93,17.21,60,Automóvel,Sudeste,Própria,22650.05,9,1,1,0
2281,2022-05-11,39.0,12616.24,4,589.0,36883.9,22.14,24,Automóvel,Norte,Própria,7453.34,5,0,1,0
2282,2022-12-19,,7520.96,4,646.0,18715.82,18.41,24,Cartão de crédito,Sudeste,Hipotecada,47329.27,5,0,1,0
2283,2022-07-15,41.0,12451.04,7,603.0,52152.71,19.84,48,Educação,Sudeste,Própria,33538.53,6,0,1,0
2284,2024-07-18,31.0,16786.55,0,713.0,46867.52,16.61,24,Cartão de crédito,Sul,Alugada,65871.93,6,2,1,0
2285,2024-10-18,31.0,27088.69,4,596.0,34118.08,19.07,48,Viagem,Nordeste,Alugada,27741.91,6,0,1,1
2286,2023-10-07,39.0,30397.69,3,,16406.32,9.07,60,Reforma,Centro-Oeste,Hipotecada,23051.05,4,1,1,0
2287,2022-08-15,49.0,10058.34,11,679.0,19489.82,13.21,36,Automóvel,Sudeste,Própria,19034.0,7,3,1,0
2288,2023-12-02,34.0,9759.8,3,694.0,23330.94,25.09,24,Cartão de crédito,Sudeste,Outros,19885.59,3,0,1,0
2289,2022-09-22,46.0,13632.27,14,759.0,15102.86,16.07,36,Consolidação de dívidas,Nordeste,Própria,52361.39,7,2,1,0
2290,2023-10-08,23.0,10184.8,2,555.0,38707.26,11.68,60,Viagem,Sudeste,Própria,14851.92,7,1,0,0
2291,2022-07-30,37.0,24502.15,17,692.0,22489.76,27.95,36,Consolidação de dívidas,Centro-Oeste,Alugada,33220.03,6,1,1,0
2292,2024-07-31,31.0,14049.55,10,693.0,24342.87,16.22,36,Cartão de crédito,Sudeste,Própria,18753.43,7,0,1,1
2293,2023-04-02,38.0,13733.89,4,573.0,20208.5,21.21,36,Viagem,Sudeste,Própria,1627.79,5,0,0,0
2294,2023-12-26,33.0,18428.5,2,668.0,26637.55,14.93,60,Educação,Norte,Outros,30860.46,5,1,1,0
2295,2024-09-08,23.0,14471.23,2,620.0,29629.13,23.54,36,Educação,Sul,Alugada,0.0,6,0,1,0
2296,2023-08-11,,15562.54,7,748.0,19904.05,18.03,36,Consolidação de dívidas,Sudeste,Própria,29448.14,7,0,1,0
2297,2023-04-21,21.0,15238.73,4,610.0,23620.37,7.95,48,Viagem,Sul,Alugada,16800.37,4,2,1,0
2298,2024-09-12,24.0,12427.67,2,634.0,20824.25,30.44,48,Educação,Sudeste,Alugada,17957.86,9,2,1,0
2299,2022-06-05,40.0,8508.16,5,623.0,20853.39,14.5,36,Saúde,Nordeste,Própria,22731.72,12,0,1,0
2300,2022-07-09,33.0,32193.22,6,591.0,27209.46,16.1,60,Educação,Sudeste,Hipotecada,25408.94,7,0,1,1
2301,2024-09-07,,8494.15,0,541.0,6589.26,10.74,36,Viagem,Sudeste,Hipotecada,21309.65,4,0,0,0
2302,2023-06-30,52.0,30549.86,0,591.0,58187.04,7.22,36,Automóvel,Sul,Alugada,34442.96,6,0,1,0
2303,2022-02-10,33.0,15846.78,0,660.0,40929.88,24.58,24,Consolidação de dívidas,Centro-Oeste,Hipotecada,25127.41,7,1,1,0
2304,2022-11-03,41.0,9889.29,1,669.0,29385.71,19.25,24,Cartão de crédito,Sul,Alugada,75470.56,9,0,1,0
2305,2024-07-31,36.0,17631.26,2,706.0,42639.08,6.39,36,Reforma,Sudeste,Hipotecada,5178.97,8,0,1,0
2306,2022-12-04,60.0,19790.51,8,723.0,12756.55,15.74,36,Reforma,Sul,Alugada,4744.97,1,0,1,0
2307,2024-08-10,18.0,31542.81,2,678.0,10294.77,20.27,36,Consolidação de dívidas,Sudeste,Própria,18062.02,3,0,1,0
2308,2022-10-06,29.0,6920.05,0,705.0,9518.21,21.62,60,Consolidação de dívidas,Sudeste,Própria,9439.32,8,1,1,0
2309,2024-06-14,41.0,12456.51,3,686.0,34133.05,12.69,60,Reforma,Nordeste,Alugada,46589.87,2,1,1,0
2310,2022-09-30,29.0,26598.36,28,572.0,29075.95,14.92,36,Consolidação de dívidas,Sudeste,Outros,56484.91,7,4,0,0
2311,2024-04-16,,19404.81,2,676.0,32787.29,13.94,36,Consolidação de dívidas,Sudeste,Hipotecada,17778.45,8,0,1,0
2312,2023-09-12,35.0,17034.72,16,650.0,45010.77,15.75,36,Automóvel,Centro-Oeste,Hipotecada,34267.76,8,1,1,0
2313,2024-05-11,43.0,27979.96,0,610.0,7290.22,19.35,60,Cartão de crédito,Sul,Alugada,32376.14,1,0,1,0
2314,2024-07-19,25.0,12210.23,0,650.0,13894.91,22.87,24,Saúde,Sudeste,Própria,16800.91,6,1,1,0
2315,2022-10-16,37.0,4027.83,6,675.0,18783.85,19.41,48,Viagem,Centro-Oeste,Própria,36118.72,8,1,1,0
2316,2023-12-25,40.0,11122.73,3,635.0,38796.0,19.6,36,Saúde,Sudeste,Alugada,39933.29,14,0,1,0
2317,2024-06-11,,36529.6,7,,29197.8,16.84,48,Educação,Nordeste,Hipotecada,0.0,9,0,1,0
2318,2022-09-29,37.0,15509.96,9,673.0,114515.97,10.97,48,Consolidação de dívidas,Sudeste,Própria,3755.78,9,1,1,1
2319,2024-12-25,46.0,8767.31,1,711.0,673982.5,17.13,36,Saúde,Sudeste,Própria,19742.54,9,1,1,1
2320,2023-04-28,20.0,26031.55,5,737.0,35856.13,15.45,24,Cartão de crédito,Sudeste,Própria,19225.72,4,2,1,0
2321,2024-07-24,37.0,20382.49,4,622.0,45371.42,13.88,48,Educação,Nordeste,Alugada,26404.04,8,0,1,0
2322,2022-09-05,25.0,14378.74,9,618.0,60209.93,18.1,24,Automóvel,Nordeste,Própria,8459.59,5,1,1,0
2323,2022-06-05,42.0,17900.18,2,730.0,24033.12,8.62,36,Viagem,Sudeste,Alugada,6280.94,8,1,1,0
2324,2024-12-06,28.0,8033.48,0,596.0,13144.44,15.21,36,Viagem,Nordeste,Alugada,18496.52,5,1,1,0
2325,2023-03-30,18.0,11147.28,4,643.0,38593.36,13.87,48,Viagem,Nordeste,Outros,3987.45,4,0,1,0
2326,2022-07-20,43.0,12932.96,15,615.0,31586.56,12.96,36,Reforma,Centro-Oeste,Hipotecada,46520.44,8,0,1,0
2327,2022-05-04,33.0,23146.21,0,580.0,36921.54,21.48,36,Reforma,Centro-Oeste,Alugada,43727.34,9,2,0,0
2328,2022-01-01,39.0,10154.04,1,684.0,56545.15,18.74,36,Educação,Sudeste,Hipotecada,35986.41,4,0,1,0
2329,2024-08-25,48.0,13188.82,1,631.0,23607.6,20.81,36,Educação,Sudeste,Alugada,43353.61,5,0,1,0
2330,2024-05-04,39.0,27460.28,7,585.0,15195.87,20.57,48,Educação,Sudeste,Própria,17282.67,1,0,1,0
2331,2023-10-02,37.0,47200.68,1,714.0,36741.19,12.08,60,Cartão de crédito,Sul,Própria,17103.84,3,0,1,0
2332,2022-07-10,35.0,8644.52,1,557.0,31870.74,24.56,24,Educação,Sul,Alugada,32233.06,9,1,0,1
2333,2023-05-31,25.0,14328.11,5,639.0,22594.43,15.14,48,Cartão de crédito,Nordeste,Própria,38961.2,8,2,1,0
2334,2023-03-18,34.0,6285.64,0,712.0,15426.58,24.78,24,Educação,Sudeste,Alugada,31505.78,5,1,1,0
2335,2022-05-23,53.0,13263.21,0,714.0,32471.56,15.71,48,Viagem,Sul,Própria,30269.38,6,0,1,0
2336,2023-06-17,32.0,11555.86,2,679.0,43090.74,10.36,48,Cartão de crédito,Sudeste,Própria,31316.63,7,0,1,0
2337,2022-08-15,34.0,24972.15,2,588.0,11212.48,11.7,48,Cartão de crédito,Norte,Alugada,42514.12,8,1,1,0
2338,2024-08-06,47.0,7431.98,2,661.0,27560.56,23.69,36,Saúde,Nordeste,Própria,44633.04,5,0,1,0
2339,2023-04-05,22.0,6939.66,0,674.0,37215.53,21.27,36,Saúde,Sudeste,Própria,20792.13,8,3,1,0
2340,2023-07-05,41.0,,2,619.0,72413.5,13.52,36,Educação,Sul,Própria,36280.94,8,0,1,0
2341,2023-01-28,21.0,9734.52,7,676.0,27910.0,19.31,24,Educação,Sudeste,Própria,0.0,7,0,1,0
2342,2024-04-24,39.0,14745.83,2,546.0,63269.83,23.83,36,Cartão de crédito,Sudeste,Própria,0.0,5,1,0,0
2343,2022-07-29,35.0,15483.38,4,527.0,42664.54,27.78,48,Consolidação de dívidas,Sul,Própria,18682.09,8,0,0,0
2344,2023-10-08,41.0,9012.27,0,605.0,43145.88,18.91,36,Cartão de crédito,Sudeste,Hipotecada,13535.19,5,0,1,0
2345,2022-08-07,26.0,9017.07,0,698.0,17272.79,19.93,48,Saúde,Sudeste,Outros,56552.76,5,1,1,0
2346,2023-02-11,31.0,23469.45,10,710.0,105071.03,17.02,36,Automóvel,Sudeste,Alugada,19670.89,8,1,1,0
2347,2024-06-06,41.0,18742.26,2,560.0,27844.06,18.08,24,Reforma,Sudeste,Hipotecada,31689.1,5,1,0,0
2348,2023-07-12,31.0,13255.35,2,,30090.02,21.45,36,Consolidação de dívidas,Centro-Oeste,Própria,28794.17,5,0,1,0
2349,2023-07-04,42.0,12476.52,10,656.0,27196.36,11.49,24,Reforma,Sudeste,Alugada,0.0,6,1,1,0
2350,2022-05-22,37.0,15651.24,6,541.0,53209.5,21.9,60,Consolidação de dívidas,Nordeste,Hipotecada,30220.47,7,0,0,0
2351,2023-09-04,31.0,,7,671.0,79002.83,15.67,48,Automóvel,Nordeste,Alugada,25597.07,8,0,1,0
2352,2023-05-16,33.0,25098.74,5,739.0,38668.98,13.57,60,Automóvel,Sudeste,Alugada,53169.03,6,0,1,0
2353,2024-04-19,36.0,13221.13,0,616.0,21783.9,13.59,60,Reforma,Sul,Própria,15034.81,6,1,1,0
2354,2023-12-03,34.0,16672.07,15,718.0,68467.13,29.42,48,Saúde,Nordeste,Alugada,36201.77,4,0,1,0
2355,2023-08-19,42.0,19131.46,11,750.0,13441.11,25.78,48,Consolidação de dívidas,Sul,Própria,35436.07,7,0,1,0
2356,2022-10-08,32.0,19300.53,1,652.0,18349.65,12.82,36,Consolidação de dívidas,Sudeste,Própria,9780.11,4,1,1,0
2357,2023-02-28,30.0,27580.38,8,597.0,12539.91,19.62,36,Reforma,Sudeste,Própria,0.0,7,0,1,0
2358,2024-05-05,44.0,13275.9,2,731.0,21985.99,19.38,48,Automóvel,Sudeste,Outros,25649.91,7,0,1,0
2359,2022-09-27,32.0,10067.49,5,731.0,46735.54,28.4,36,Reforma,Sudeste,Própria,47455.72,9,1,1,0
2360,2022-06-03,31.0,11170.35,0,561.0,23796.74,15.36,48,Reforma,Nordeste,Alugada,30585.84,6,0,0,0
2361,2023-09-06,18.0,18405.66,3,642.0,27788.72,4.66,48,Automóvel,Sudeste,Hipotecada,41454.21,6,1,1,0
2362,2023-10-24,,12656.79,0,700.0,32872.31,17.27,48,Saúde,Sudeste,Alugada,13602.73,8,1,1,0
2363,2022-03-24,28.0,41914.99,3,704.0,23725.55,16.37,48,Reforma,Sul,Alugada,38864.17,5,1,1,0
2364,2024-08-04,31.0,13444.08,1,629.0,14556.8,20.74,36,Educação,Sul,Hipotecada,0.0,6,0,1,0
2365,2024-06-17,29.0,8287.66,3,582.0,10832.66,23.15,48,Educação,Centro-Oeste,Alugada,35409.16,2,0,1,0
2366,2022-10-11,44.0,15698.98,5,759.0,55190.68,24.87,60,Reforma,Sudeste,Hipotecada,0.0,6,1,1,0
2367,2024-09-06,29.0,28836.76,10,656.0,18971.66,24.67,36,Automóvel,Sudeste,Própria,35753.52,4,0,1,0
2368,2022-06-22,29.0,8885.0,0,637.0,18453.25,21.9,24,Educação,Sudeste,Hipotecada,14930.56,6,1,1,0
2369,2024-12-22,37.0,8757.71,11,608.0,11827.07,24.31,48,Consolidação de dívidas,Sudeste,Alugada,40249.15,3,1,1,0
2370,2024-02-02,26.0,12168.33,2,635.0,24945.28,9.8,36,Reforma,Sudeste,Própria,24291.62,11,0,1,0
2371,2023-09-25,50.0,9672.53,9,539.0,36257.96,16.46,36,Automóvel,Sul,Hipotecada,44769.38,5,0,0,0
2372,2024-02-26,43.0,,3,,22018.84,18.04,36,Educação,Sudeste,Outros,32833.43,10,1,1,0
2373,2024-07-31,25.0,6183.19,9,631.0,32630.81,20.73,48,Saúde,Norte,Alugada,26602.76,2,1,1,0
2374,2024-10-08,,15006.13,5,502.0,9073.39,14.23,48,Automóvel,Sul,Hipotecada,46333.83,4,1,0,0
2375,2023-02-02,46.0,19101.49,3,581.0,29548.5,13.98,48,Educação,Sudeste,Própria,33058.5,3,2,1,0
2376,2024-07-22,25.0,9408.96,1,717.0,21483.07,15.87,60,Cartão de crédito,Sudeste,Alugada,56295.59,8,1,1,0
2377,2023-11-07,25.0,12896.88,17,640.0,12184.99,20.61,36,Consolidação de dívidas,Sudeste,Alugada,24402.99,6,1,1,0
2378,2024-07-24,30.0,14654.18,8,594.0,11046.56,-2.13,60,Viagem,Sudeste,Própria,21221.11,4,0,1,0
2379,2023-04-10,23.0,7687.75,2,659.0,16769.14,17.89,48,Cartão de crédito,Sudeste,Alugada,8832.96,6,0,1,0
2380,2022-10-13,28.0,20525.64,0,629.0,13794.54,13.67,48,Automóvel,Norte,Alugada,14980.46,4,0,1,0
2381,2022-09-22,32.0,14852.9,7,657.0,32564.39,12.84,48,Educação,Centro-Oeste,Própria,20706.33,5,0,1,0
2382,2022-11-16,40.0,17365.46,22,672.0,34178.01,19.99,36,Saúde,Sudeste,Própria,12563.37,5,1,1,0
2383,2023-11-04,36.0,18769.42,1,592.0,29569.97,18.86,36,Automóvel,Centro-Oeste,Própria,36498.38,9,0,1,1
2384,2024-03-30,34.0,44930.92,12,609.0,33089.5,19.23,60,Automóvel,Nordeste,Própria,2391.84,6,0,1,0
2385,2022-03-30,31.0,8004.03,0,598.0,11341.6,19.02,36,Consolidação de dívidas,Sul,Alugada,9408.52,9,2,1,0
2386,2024-03-31,24.0,8549.4,15,600.0,35574.95,26.4,36,Saúde,Sul,Alugada,0.0,4,1,1,0
2387,2024-09-27,41.0,30991.32,6,606.0,38820.57,25.07,24,Viagem,Sudeste,Alugada,12574.03,7,0,1,1
2388,2022-11-30,41.0,18510.88,2,629.0,31277.29,9.64,48,Reforma,Sudeste,Alugada,46913.41,7,0,1,0
2389,2022-08-10,30.0,13828.87,1,607.0,25489.93,15.07,60,Reforma,Sudeste,Outros,15731.89,7,0,1,1
2390,2022-02-10,26.0,10519.19,5,661.0,17883.44,15.78,36,Saúde,Sul,Própria,9892.45,2,0,1,0
2391,2022-03-09,50.0,11897.18,4,628.0,32411.43,8.88,24,Saúde,Sudeste,Própria,11577.34,5,0,1,0
2392,2024-09-14,38.0,12013.18,12,600.0,21801.48,34.35,36,Educação,Sul,Alugada,31306.84,4,0,1,0
2393,2023-05-29,39.0,6326.55,7,515.0,44691.81,18.62,60,Saúde,Sudeste,Outros,47996.07,3,0,0,0
2394,2023-11-26,39.0,21733.27,3,586.0,31336.4,10.89,24,Viagem,Sul,Alugada,40731.98,4,2,1,0
2395,2024-11-05,25.0,4888.65,13,624.0,24526.21,24.4,24,Cartão de crédito,Sudeste,Hipotecada,1177.71,10,0,1,0
2396,2023-04-22,49.0,8738.29,4,717.0,22281.33,18.8,24,Cartão de crédito,Norte,Alugada,50088.6,6,1,1,0
2397,2024-12-21,32.0,10765.62,9,645.0,24655.81,13.44,60,Reforma,Sul,Própria,43313.15,7,0,1,0
2398,2024-05-30,43.0,,9,544.0,24721.28,22.18,24,Cartão de crédito,Centro-Oeste,Própria,33489.37,8,1,0,0
2399,2023-03-08,49.0,12703.1,12,656.0,25775.73,23.5,60,Cartão de crédito,Sudeste,Alugada,4619.51,5,0,1,1
2400,2022-09-25,36.0,15650.08,0,618.0,13219.47,22.15,36,Viagem,Sudeste,Própria,8734.7,8,0,1,0
2401,2024-11-24,25.0,8614.96,4,689.0,30675.24,21.29,36,Educação,Sul,Alugada,11191.35,9,1,1,0
2402,2024-02-18,18.0,20627.17,3,547.0,29545.36,13.76,36,Reforma,Sudeste,Própria,15351.61,4,0,0,0
2403,2023-05-09,35.0,58450.8,3,734.0,14072.1,8.14,36,Educação,Nordeste,Alugada,28463.94,6,4,1,0
2404,2023-10-23,38.0,17081.49,3,681.0,30535.12,10.78,36,Automóvel,Sul,Própria,0.0,8,1,1,0
2405,2024-10-09,30.0,11296.49,9,635.0,26732.37,15.15,48,Viagem,Sudeste,Hipotecada,1903.87,3,1,1,0
2406,2024-11-24,37.0,4837.39,1,541.0,17041.45,7.59,36,Cartão de crédito,Sul,Alugada,20862.6,3,4,0,0
2407,2024-09-03,,,3,,37551.86,28.81,60,Cartão de crédito,Nordeste,Alugada,42738.76,7,1,0,0
2408,2023-04-27,44.0,8160.22,1,697.0,56190.3,12.03,36,Educação,Nordeste,Própria,19485.97,7,0,1,0
2409,2023-12-29,33.0,9155.52,1,706.0,19633.44,16.86,48,Automóvel,Sudeste,Alugada,28366.99,12,0,1,0
2410,2023-04-25,35.0,21287.08,5,722.0,28501.51,18.82,48,Consolidação de dívidas,Sudeste,Hipotecada,44778.2,3,0,1,0
2411,2024-12-24,34.0,10542.66,0,766.0,53469.0,24.61,36,Viagem,Centro-Oeste,Hipotecada,10658.6,8,1,1,0
2412,2024-10-28,36.0,12745.44,1,702.0,8055.77,20.93,48,Cartão de crédito,Nordeste,Própria,6839.35,6,2,1,0
2413,2022-12-09,31.0,19436.21,3,678.0,76196.67,19.18,36,Saúde,Centro-Oeste,Outros,5103.29,5,2,1,1
2414,2022-11-28,,9385.94,0,817.0,28118.69,32.02,36,Educação,Sul,Própria,20001.74,7,0,1,0
2415,2023-03-14,31.0,7013.0,0,611.0,40808.76,27.65,48,Reforma,Centro-Oeste,Própria,13271.55,6,1,1,0
2416,2022-06-23,37.0,16850.77,9,642.0,10549.87,20.37,48,Automóvel,Sul,Alugada,54904.46,11,0,1,0
2417,2023-07-13,28.0,19480.62,9,542.0,12698.81,19.74,48,Viagem,Sul,Alugada,29379.08,6,1,0,0
2418,2023-06-11,31.0,10008.78,2,693.0,15824.16,17.21,36,Cartão de crédito,Nordeste,Alugada,37131.72,5,0,1,0
2419,2023-10-21,52.0,9763.78,2,635.0,15045.54,22.36,24,Cartão de crédito,Sul,Alugada,9617.72,5,1,1,0
2420,2022-01-26,44.0,7707.52,13,606.0,7466.7,15.77,36,Reforma,Sudeste,Própria,24114.97,4,0,1,0
2421,2024-03-30,27.0,19086.67,0,608.0,13973.35,13.56,48,Cartão de crédito,Norte,Própria,19469.38,6,2,1,0
2422,2023-08-28,43.0,34872.33,4,594.0,17033.51,26.36,36,Saúde,Nordeste,Alugada,28438.92,8,0,1,0
2423,2023-02-10,41.0,,4,638.0,12228.43,13.41,48,Viagem,Centro-Oeste,Própria,31874.8,10,0,1,0
2424,2022-08-20,35.0,12764.29,7,549.0,60997.01,17.78,36,Saúde,Sudeste,Alugada,18631.36,6,0,0,0
2425,2023-06-17,29.0,19114.98,15,555.0,38200.35,15.67,24,Automóvel,Centro-Oeste,Hipotecada,21249.57,8,0,0,0
2426,2023-05-20,28.0,8814.0,2,572.0,17950.69,17.6,36,Saúde,Sudeste,Hipotecada,45316.72,5,1,0,0
2427,2022-06-28,38.0,16061.84,2,606.0,37018.31,19.21,36,Automóvel,Sudeste,Alugada,8501.91,5,0,1,0
2428,2022-05-12,28.0,7764.88,5,617.0,32357.88,18.04,48,Automóvel,Sudeste,Própria,37966.86,9,2,1,1
2429,2022-12-14,45.0,12567.98,17,506.0,10429.81,12.74,36,Educação,Sudeste,Alugada,30232.29,9,0,0,0
2430,2023-06-24,48.0,22876.07,11,613.0,34076.77,15.55,24,Cartão de crédito,Sul,Alugada,38477.06,10,2,1,0
